"gameID","season","date","team name","player id","player name","batting_g","pitching_g","h","ab","r","rbi","bb","so","lob","doubles","triples","hr","sb","hbp","sac","sf","pitcher_ip","pitcher_h","pitcher_r","pitcher_er","pitcher_bb","pitcher_so","pitcher_hr","pitcher_hbp","pitcher_gs","pitcher_w","pitcher_l","pitcher_sv","pitcher_cg","pitcher_sho","status","sub","number","position"
"3573","2017","2017-06-18","Vernon Orioles","2401","Matt Purnell","0","1","","","","","","","","","","","","","","","2","1","","","2","3","","1","","1","","","","","lineup","0","",""
"3573","2017","2017-06-18","Vernon Orioles","2729","Peter Kelley","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3573","2017","2017-06-18","Vernon Orioles","2260","Chris Sonberg","1","0","1","2","","","","1","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","",""
"3573","2017","2017-06-18","Vernon Orioles","3037","Nick Roy","1","0","2","3","2","","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3573","2017","2017-06-18","Vernon Orioles","2257","Dan Trubia","1","0","1","2","","1","","","","1","","","","1","","","","","","","","","","","","","","","","","lineup","0","",""
"3573","2017","2017-06-18","Vernon Orioles","2256","Tony Trubia","1","0","1","3","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3573","2017","2017-06-18","Vernon Orioles","2876","Matt D'Orsi","0","1","","","","","","","","","","","","","","","4","3","","","1","7","","","1","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","3153","Chad Smedberg","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","3470","Alex Smith","1","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","2267","Tyler Pina","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","2869","Cody Fisher","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","2797","Anthony Redamonti","1","0","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","3472","Michael Thomas","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","3559","Brendan Smith","1","1","","1","","","","","","","","","","","","","7","3","","","","9","","","1","1","","","1","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","3319","Nick Plachno","1","0","1","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","2275","Ted Elsner","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","People's United Bank","3491","Ryan Aiken","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","3174","Sean Zapatka","1","0","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","2406","Jon Walter","1","1","","3","","","","","","","","","","","","","6","4","1","1","","1","","","1","","1","","1","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","2407","Hector Gonzalez","1","0","1","3","","","","","","","","","2","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","3172","Dave Glueck","1","0","1","3","","","","1","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","2471","Isaiah Rivera","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","3468","Dan Milardo","1","0","1","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","3258","Cody Shanks","1","0","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","3534","Mark Julius","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3575","2017","2017-06-18","River Valley Expos","2411","Matt Fusco","1","0","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","3153","Chad Smedberg","1","0","","4","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","2530","Colby Vanderbeck","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","2271","Thaddeus Zentek","1","1","","3","","","","1","","","","","","","","","1","2","1","1","","1","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","2797","Anthony Redamonti","1","1","1","2","","","1","","","","","","","","","","1.2","2","1","1","1","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","3319","Nick Plachno","1","0","1","2","1","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","3261","Andy Romano","1","0","1","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","2869","Cody Fisher","1","0","","3","","","","3","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","2275","Ted Elsner","1","0","","3","","1","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","People's United Bank","3492","Stephano Stravoravdis","0","1","","","","","","","","","","","","","","","4.1","7","8","5","2","4","","1","1","","1","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","2432","Jeff Criscuolo","1","0","2","5","1","1","","1","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","2415","Chris Anselmo","1","0","2","5","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","3146","Greg Annino","1","0","2","4","3","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","2418","Derek Allen","1","0","1","4","1","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","2461","James Kukucka","1","0","","2","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","3464","Ken Bratina","1","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","3145","Carson Mislick","1","0","1","3","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","2422","Weston Ulbrich","1","0","","3","2","1","","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","3463","Connor Bremer","1","0","2","4","","2","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","3167","Jimmy Davitt","1","0","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","3148","Tommy Seaver","0","1","","","","","","","","","","","","","","","4","2","","","1","6","","","1","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","2427","Nick Hock","0","1","","","","","","","","","","","","","","","1","2","1","1","1","1","","","","","","","","","lineup","0","",""
"3580","2017","2017-06-20","Ulbrich Steel","2440","Taylor Kosakowski","0","1","","","","","","","","","","","","","","","1","","","","","3","","","","1","","","","","lineup","0","",""
"3695","2017","2017-06-20","Rainbow Graphics","2392","Tyler Repoli","1","0","1","3","","2","","1","","1","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3695","2017","2017-06-20","Rainbow Graphics","2385","Eric Anderson","1","0","1","3","1","","","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3695","2017","2017-06-20","Rainbow Graphics","2449","John Nollet","1","0","","3","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3695","2017","2017-06-20","Rainbow Graphics","2864","Mark DiTommaso","1","0","1","2","1","","2","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3695","2017","2017-06-20","Rainbow Graphics","3481","Dave Bidwell","1","1","","2","","","","2","","","","","","","","","3.1","9","6","5","1","2","","","1","","","","","","lineup","0","","[object Object]"
"3695","2017","2017-06-20","Rainbow Graphics","3161","Greg Kraucunas","1","0","2","2","2","","1","","","2","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3695","2017","2017-06-20","Rainbow Graphics","2454","Ryan Callanan","1","1","","2","","","","2","","","","","","","","","2.2","5","2","1","1","4","","","","","1","","","","lineup","0","","[object Object]"
"3695","2017","2017-06-20","Rainbow Graphics","3163","Mario Fontanella","1","0","1","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"3695","2017","2017-06-20","Rainbow Graphics","2453","Travis Salois","1","0","","3","","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
